created_at,favorited,in_reply_to_screen_name,lang,permanent link,source,text,user profile description,user profile location,user_created_at,user_followers_count,user_name,user_screen_name,user_time_zone
"Thu Aug 18 19:46:30 +0000 2011","False",,,"http://twitter.com/GerardoAntonioh/status/104278013717381120","web","RT @PublimetroChile: [FOTOS] La prensa extranjera destaca masiva marcha estudiantil ""bajo la lluvia""  http://t.co/EEFsGqS  #marchadelosp ...","Me llamo Gerardo, tengo 16 años, vivo en concepción, Practico Kung-fu. Mi misión en  este mundo es hacerle saber a todos quien es su Gran y poderoso creador.","chile","Wed Sep 29 01:17:55 +0000 2010","32","Gerardo Oyarzún","GerardoAntonioh","Santiago"
"Thu Aug 18 19:46:45 +0000 2011","False",,,"http://twitter.com/fer_gyllenhaal/status/104278075088437249","web","RT @PublimetroChile: [FOTOS] La prensa extranjera destaca masiva marcha estudiantil ""bajo la lluvia""  http://t.co/EEFsGqS  #marchadelosp ...","Estudiante de enfermería UC, 19 años.  Me gusta el fútbol y el tenis. Amo el cine, la música, los libros y a Jake Gyllenhaal :)","Santiago, Chile","Sat Mar 28 18:12:39 +0000 2009","111","Fernanda Calderara G","fer_gyllenhaal","Santiago"
"Thu Aug 18 19:46:52 +0000 2011","False",,,"http://twitter.com/Franicientaa/status/104278103962042369","web","RT @EDO278: Qué novedad! Como la #marchadelosparaguas fue completamente pacífica, los noticiarios prefieren darle mucha más cobertura a  ...","Enferma de rica, modesta e inteligente :B Soy un amorsh de persona y un encanto d mujer. Tengo un carácter d mierda, pero al mismo tiempo soy dulce como la miel","","Fri Jul 03 01:20:59 +0000 2009","26","Francisca Alarcón M.","Franicientaa","Santiago"
"Thu Aug 18 19:46:53 +0000 2011","False",,,"http://twitter.com/Kareencarrasco/status/104278112078020608","web","RT @ngelamoreira: #marchadelosparaguas @TeEstanCagando http://t.co/YuiFGt9 jajajaja para reírse un ratito","Estudiante U. de Afta, hincha de la U. de Chile, de ideología política Izquierda, completamente feliz con mi vida. Devuelvo todos los follow. ","Antofagasta, Chile","Sun May 09 02:04:09 +0000 2010","180","Karen Carrasco Hewit","Kareencarrasco","Quito"
"Thu Aug 18 19:46:58 +0000 2011","False",,,"http://twitter.com/Mag033/status/104278129383706625","<a href=""http://ubersocial.com"" rel=""nofollow"">UberSocial for BlackBerry</a>","RT @glizama: Cien mil personas marcharon sin incidentes bajo la lluvia y la nieve  http://t.co/JYb8Nlb vía @Cooperativa #marchadelosparaguas","Defensor de mis ideales, orgullosamente Mexicano, Músico, lo demás viene en los Twitts. Si el presente es de lucha, el Futuro es NUESTRO. Ernesto “Che” Guevara ","Campeche","Tue Mar 16 18:15:21 +0000 2010","246","Adolfo Jose Lopez UC","Mag033","Mountain Time (US & Canada)"
"Thu Aug 18 19:46:58 +0000 2011","False",,,"http://twitter.com/EstxChile/status/104278129572454400","web","RT @pcamposo: Marcha por la Educación en Castro, Chiloé #marchadelosparaguas http://t.co/3iyS9Hm","Grupo de estudiantes chilenos y extranjeros que quieren compartir y difundir material para apoyar el movimiento.estudiantil en Chile. ¡Estudiantes x Chile! ","Todo el Mundo","Fri Aug 12 07:31:08 +0000 2011","853","Estudiantes x Chile","EstxChile","Greenland"
"Thu Aug 18 19:46:58 +0000 2011","False",,,"http://twitter.com/pame_lin/status/104278133020180480","web","RT @pcamposo: Marcha por la Educación en Castro, Chiloé #marchadelosparaguas http://t.co/3iyS9Hm","","","Fri Oct 16 00:00:06 +0000 2009","36","Pamela Marín Carcey","pame_lin","Mid-Atlantic"
"Thu Aug 18 19:47:03 +0000 2011","False",,,"http://twitter.com/elibertaria/status/104278145015873537","web","Marchan 100.000 personas en la #marchadelosparaguas el #18deagosto en santiago... a pesar del frío y la lluvia http://t.co/EPurl5w","Socióloga","","Sat Aug 13 03:31:15 +0000 2011","12","ely","elibertaria","Santiago"
"Thu Aug 18 19:47:15 +0000 2011","False",,,"http://twitter.com/Sookie_Raw/status/104278203664830464","<a href=""http://mobile.twitter.com"" rel=""nofollow"">Mobile Web</a>","RT @PublimetroChile: [FOTOS] La prensa extranjera destaca masiva marcha estudiantil ""bajo la lluvia""  http://t.co/EEFsGqS  #marchadelosp ...","","","Sun Jul 03 19:51:13 +0000 2011","10","Sookie Raw","Sookie_Raw","Santiago"
"Thu Aug 18 19:47:17 +0000 2011","False",,,"http://twitter.com/Lucybellicaa/status/104278212326072320","web","RT @PublimetroChile: [FOTOS] La prensa extranjera destaca masiva marcha estudiantil ""bajo la lluvia""  http://t.co/EEFsGqS  #marchadelosp ...","Princesa de un cuento Infinito; Mamá de Alonso.","Santiago, Chile","Thu Dec 31 01:17:18 +0000 2009","394","Marcela Arancibia S.","Lucybellicaa","Santiago"
