created_at,favorited,in_reply_to_screen_name,lang,permanent link,source,text,user profile description,user profile location,user_created_at,user_followers_count,user_name,user_screen_name,user_time_zone
"Thu Jan 26 13:44:02 +0000 2012","False",,,"http://twitter.com/estrella_antofa/status/162531240304590848","<a href=""http://www.hootsuite.com"" rel=""nofollow"">HootSuite</a>","Toma en liceo Eduardo de la Barra arroja $50 millones en daños #TOMALICEO http://t.co/5FMwuNXr","","Antofagasta, Chile ","Sat Aug 08 02:42:39 +0000 2009","2085","Estrella de Antofaga","estrella_antofa","Santiago"
"Thu Jan 26 13:44:03 +0000 2012","False",,,"http://twitter.com/estrella_loa/status/162531246260502529","<a href=""http://www.hootsuite.com"" rel=""nofollow"">HootSuite</a>","Toma en liceo Eduardo de la Barra arroja $50 millones en daños #TOMALICEO http://t.co/BWgwNgyo","","","Fri Apr 09 19:00:13 +0000 2010","603","La Estrella del Loa ","estrella_loa"
"Thu Jan 26 13:44:04 +0000 2012","False",,,"http://twitter.com/Estrella_Toco/status/162531250505138176","<a href=""http://www.hootsuite.com"" rel=""nofollow"">HootSuite</a>","Toma en liceo Eduardo de la Barra arroja $50 millones en daños #TOMALICEO http://t.co/iyGbCtK2","Fundada el 12 de febrero 1924","Tocopilla","Fri Apr 09 13:31:28 +0000 2010","785","Estrella_Tocopilla","Estrella_Toco"
"Thu Jan 26 13:44:05 +0000 2012","False",,,"http://twitter.com/laestrellaiqq/status/162531254581993472","<a href=""http://www.hootsuite.com"" rel=""nofollow"">HootSuite</a>","Toma en liceo Eduardo de la Barra arroja $50 millones en daños #TOMALICEO http://t.co/1WwBUMZg","","Iquique","Wed Aug 05 20:25:10 +0000 2009","2819","Estrella de Iquique","laestrellaiqq","Quito"
"Thu Jan 26 13:44:07 +0000 2012","False",,,"http://twitter.com/laestrellavalpo/status/162531261380956160","<a href=""http://www.hootsuite.com"" rel=""nofollow"">HootSuite</a>","Toma en liceo Eduardo de la Barra arroja $50 millones en daños #TOMALICEO http://t.co/gPsWii1F","Diario de la Quinta Región de Chile","Chile","Wed Sep 23 22:48:18 +0000 2009","5668","estrellavalparaiso","laestrellavalpo","Santiago"
"Thu Jan 26 13:44:07 +0000 2012","False",,,"http://twitter.com/lidersanantonio/status/162531265147437056","<a href=""http://www.hootsuite.com"" rel=""nofollow"">HootSuite</a>","Toma en liceo Eduardo de la Barra arroja $50 millones en daños #TOMALICEO http://t.co/HcEa4TKZ","Diario de la Quinta Región de Chile. Noticias Online del Litoral Central. San Antonio Cartagena Santo Domingo El Tabo El Quisco Algarrobo","ÜT: -33.597294,-71.60613","Wed Oct 07 18:01:40 +0000 2009","3002","lidersanantonio","lidersanantonio","Santiago"
"Thu Jan 26 13:44:08 +0000 2012","False",,,"http://twitter.com/mercurioafta/status/162531269379502081","<a href=""http://www.hootsuite.com"" rel=""nofollow"">HootSuite</a>","Toma en liceo Eduardo de la Barra arroja $50 millones en daños #TOMALICEO http://t.co/KbOHNwgd","Diario El Mercurio de Antofagasta. 104 años de informaciones.","Antofagasta- Chile","Sun Aug 02 01:29:01 +0000 2009","7084","Mercurio Antofagasta","mercurioafta","Santiago"
"Thu Jan 26 13:44:09 +0000 2012","False",,,"http://twitter.com/mercuriocalama/status/162531273645105153","<a href=""http://www.hootsuite.com"" rel=""nofollow"">HootSuite</a>","Toma en liceo Eduardo de la Barra arroja $50 millones en daños #TOMALICEO http://t.co/BfB40DDw","Diario El Mercurio de Calama","Calama, Chile","Thu Jul 23 16:26:12 +0000 2009","2467","Mercurio de Calama","mercuriocalama","Santiago"
"Thu Jan 26 13:44:11 +0000 2012","False",,,"http://twitter.com/mercuriovalpo/status/162531278711824384","<a href=""http://www.hootsuite.com"" rel=""nofollow"">HootSuite</a>","Toma en liceo Eduardo de la Barra arroja $50 millones en daños #TOMALICEO http://t.co/Zajwr9HZ",,,"Fri Jul 31 16:40:28 +0000 2009","10396","Mercurio Valparaíso","mercuriovalpo"
"Thu Jan 26 13:44:13 +0000 2012","False",,,"http://twitter.com/soyarica/status/162531288002203649","<a href=""http://www.hootsuite.com"" rel=""nofollow"">HootSuite</a>","Toma en liceo Eduardo de la Barra arroja $50 millones en daños #TOMALICEO http://t.co/Th0jxQPa","Noticias locales de la Región de Arica y Parinacota (XV Región). Editado por La Estrella de Arica.","Arica, Chile","Fri Jul 03 21:11:42 +0000 2009","5809","soyarica.cl","soyarica","Santiago"
