"","user","degree"
"20","Izquierda_Tuit","  0"
"21","isaiasganu","  0"
"23","Javgs","  0"
"27","Martinabeatriz","  0"
"30","Alvaro_PsiKO","  0"
"31","AnaMariaGazmuri","  0"
"32","carolagarrido","  0"
"33","AlmaTemplaria","  0"
"34","PiaNude","  0"
"35","Cristina1503","  0"
"37","jibravob","  0"
"38","leticia_gf","  0"
"41","Salas234","  0"
"43","ValCollantes","  0"
"45","Jchv08","  0"
"49","RafaelMarcelo","  0"
"50","Patitabastias","  0"
"51","coloro_burn","  0"
"53","AlexRChaparro","  0"
"54","chikoandres","  0"
"55","AledeValpito","  0"
"58","fe_villagran","  0"
"59","curtubiamunoz","  0"
"60","EduardoZiede","  0"
"61","fanschrismtz","  0"
"62","Matias_Lp1","  0"
"63","fcoarteaga","  0"
"64","CronosBleeding","  0"
"65","Gabriela0799","  0"
"66","izilic","  0"
"67","valefersalinas","  0"
"68","Noe_vv","  0"
"69","marabundia","  0"
"70","pablonio268","  0"
"71","j80c","  0"
"73","AndreaVegaOpazo","  0"
"78","JavierUretaA","  0"
"79","EErlandsen","  0"
"85","SAOC1978","  0"
"86","PatoPattan","  0"
"87","generacion80","  0"
"88","La_CAMILISIMA","  0"
"91","beavaldivia","  0"
"92","CaesarParedes","  0"
"93","GONZALOWMA","  0"
"94","jcatalanmoya","  0"
"96","Anngie_cJ","  0"
"99","Futura_docente","  0"
"103","MontecinosDow54","  0"
"107","lfelipevalencia","  0"
"108","chovisepulveda","  0"
"109","PuentesurChile","  0"
"110","faraon_fzr","  0"
"111","Vdoniez","  0"
"112","JotaNorambuena","  0"
"113","robertoavilatol","  0"
"114","Mafaras","  0"
"115","GonzGonzalo","  0"
"117","JessicaTabilo","  0"
"119","andres_barahona","  0"
"120","mauro28tolo","  0"
"121","franciscorugber","  0"
"122","jmontesinos2009","  0"
"124","flanagan15","  0"
"125","CamilaJorqueraE","  0"
"126","YanninKo","  0"
"127","SebaCabrera99","  0"
"128","ChileAzulyVerde","  0"
"129","florecitasempe","  0"
"131","nikolasina","  0"
"135","DoctorMisterio","  0"
"136","RodrigoCordovaL","  0"
"137","PabloCruz18_","  0"
"138","AtacamaQuerida","  0"
"139","Samuel_Orrego","  0"
"142","cristianalmo18","  0"
"143","NAESBARRANCO","  0"
"144","Mesup_Chile","  0"
"145","lacotefa","  0"
"146","daimosan","  0"
"149","PerezxRodrigo","  0"
"152","VeroPMunoz","  0"
"153","Tartaritas","  0"
"154","Crisintouch12","  0"
"155","Viejis39","  0"
"156","FcKarencita","  0"
"157","Ignacia013","  0"
"159","LeonAgustinH","  0"
"161","gbensimon1","  0"
"162","AlfredoRosales","  0"
"164","Valessoncilla","  0"
"165","LAburtoBorquez","  0"
"166","romanerd","  0"
"168","QuedaMenos","  0"
"169","estefano_yefon","  0"
"171","danireca","  0"
"172","moni__K","  0"
"173","kaldillooo","  0"
"176","entrelineasfba","  0"
"177","cronopioespera","  0"
"178","maarioacv","  0"
"179","Pedag_Criticas","  0"
"180","ValitaSG","  0"
"181","kenaes","  0"
"182","GAMBA_CL","  0"
"183","Unmareo","  0"
"184","sandrispr","  0"
"185","Maurovski_","  0"
"186","Pan_conQuesito","  0"
"187","mcuevasr","  0"
"188","migue20","  0"
