"","user","degree"
"2761","suberca","   4"
"3013","guispro","   4"
"3206","izqautonoma","   4"
"3242","luisgarciahsj","   4"
"3577","ximegui","   4"
"3630","ceciliatoro","   4"
"3694","mariazorrozua","   4"
"3863","largomed","   4"
"4196","kattyvicpollito","   4"
"4226","asatone","   4"
"4500","cgonzalezja","   4"
"5181","_temistocles","   4"
"5242","soylacaroo","   4"
"5341","smukeone","   4"
"5453","miguelarq","   4"
"5825","sanromantoco","   4"
"5923","b1mbo","   4"
"6010","melcv10","   4"
"6064","euzzone","   4"
"6217","raul_aleiandro","   4"
"6381","jlmezao","   4"
"6413","adesalambrar","   4"
"6628","karenmoure","   4"
"6672","emunozin","   4"
"6725","tanzamaniatika","   4"
"6773","elobservatodo","   4"
"6894","mesup_chile","   4"
"7680","eldia_cl","   4"
"7685","semilla81","   4"
"7719","elnaveghable","   4"
"7726","coralinesaez","   4"
"7769","titohorton","   4"
"7783","martinzilic","   4"
"7791","pedrocisternao","   4"
"7814","laloconce","   4"
"7901","exfiona","   4"
"7908","pinchecopito","   4"
"7922","el_endeudado","   4"
"7943","upsana","   4"
"7951","manehc","   4"
"7955","piaortega","   4"
"7962","yanitazurda","   4"
"7968","gonzalofera","   4"
"7970","vrsn91","   4"
"8052","mauricioweibel","   4"
"8080","chilepatetico","   4"
"8098","unanerdmas","   4"
"8115","surzuam","   4"
"8149","sebavielmas","   4"
"8175","manulapeineta","   4"
"8187","anais_vf","   4"
"8223","zancada","   4"
"8233","javieragarciaa","   4"
"8253","carypizarro","   4"
"8266","nrivera_a","   4"
"8269","olagzepol","   4"
"8274","xeo_andres","   4"
"8275","redmujeres","   4"
"8302","iramirezm","   4"
"8311","caritohermoso","   4"
"8332","jimenandrea74","   4"
"8345","feubbchillan","   4"
"8506","elimorrisk","   4"
"8509","justplancton","   4"
"8569","natimiranda1979","   4"
"8630","leviman1","   4"
"8666","vichoquijada","   4"
"8673","harismendy_","   4"
"8779","danieel182","   4"
"8804","anonymousillo","   4"
"8806","zoociologo","   4"
"8817","danevargasv","   4"
"8828","mhitschf","   4"
"8846","eaoua","   4"
"8864","saladehistoria","   4"
"8896","ori_miranda","   4"
"8941","vakillaintown","   4"
"8979","craulaviles","   4"
"8995","jrrojasf","   4"
"9011","vfarinelli","   4"
"9030","halconalbinegro","   4"
"9050","_chancha","   4"
"9110","dani_sanhueza","   4"
"9195","manuelenpiedra","   4"
"7","donmatas","   3"
"49","cristhianlagos","   3"
"53","clausovia","   3"
"111","anitagax","   3"
"134","d1eggoh","   3"
"146","paulotenino","   3"
"196","misabel19","   3"
"197","vuranga","   3"
"202","lacarola_lo","   3"
"224","jaravena66","   3"
"231","gmoquintino","   3"
"251","berniap","   3"
"263","sebabecks","   3"
"272","seixba","   3"
"280","ernymorgan","   3"
"378","ungalloafonico","   3"
"390","burbruja_","   3"
"411","nickusbarrera","   3"
"427","lavitrolablog","   3"
"513","nicolasvargasm","   3"
"553","creepincita","   3"
"560","el_institutano","   3"
"701","manebrieba","   3"
"752","gatasaba","   3"
"823","areivajalediv","   3"
"885","niesvanrohe","   3"
"1152","karen_ssita","   3"
"1361","marcelillavn","   3"
"1437","aralmu","   3"
"1440","baezaquintana","   3"
"1496","elyglezm","   3"
"1514","menesesfabi","   3"
"1537","enrique2009","   3"
"1771","miryamce","   3"
"1877","despinoza90","   3"
"1925","velagrau","   3"
"2126","deleusis","   3"
"2191","leoramirezm","   3"
"2237","mcp1968","   3"
"2306","cgholtzmann","   3"
"2315","ebrionesa","   3"
"2465","fpipe87","   3"
"2713","rociobenvenuto","   3"
"2779","rodrigomorales_","   3"
"2959","jo_cabrera","   3"
"3010","eldeladepalo","   3"
"3184","revistavaso","   3"
"3188","ommirandap","   3"
"3390","sergioaguilo","   3"
"3423","guajars","   3"
"3454","contardorm","   3"
"3818","grupoillapu","   3"
"3987","paugutie","   3"
"4028","treintonas","   3"
"4116","yoopino_dtodo","   3"
"4150","zarria19deabril","   3"
"4339","c_ugas","   3"
"4372","pablacampos","   3"
"4443","ivansalinasb","   3"
"4532","priosleal","   3"
"4726","mj_arredondo","   3"
"4816","begval","   3"
"4996","felolagos","   3"
"5004","_clau75","   3"
"5343","negrodanny","   3"
"5380","confelareina","   3"
"5692","emilianorebhell","   3"
"5828","dagustino","   3"
"6006","gcontador","   3"
"6059","catitaper","   3"
"6172","gustavopradenas","   3"
"6251","gransopi","   3"
"6320","fernastro","   3"
"6522","asomaotk","   3"
"6658","caradenube","   3"
"6669","el_mote","   3"
"6713","jaimerosalesv","   3"
"6718","tavavargas","   3"
"6794","_kattiandrea","   3"
"6824","c_schiaffino","   3"
"6873","camiifnandapaez","   3"
"6902","1800horas","   3"
"7307","nfacuse","   3"
"7418","kta_varpa","   3"
"7424","tmsstgo","   3"
"7441","noquetwitero","   3"
"7534","profesnunoa","   3"
"7556","andradecristian","   3"
"7615","tere_lunaovalle","   3"
"7624","lyliby","   3"
"7643","briones6","   3"
"7774","fipebm","   3"
"7796","frainbow_s","   3"
"7864","pamecreyes","   3"
"7878","jaimereyesk","   3"
"7885","franivanoski","   3"
"7895","sebafarfans","   3"
"7916","jessycollao","   3"
"7931","nicogh","   3"
"7940","vashneo","   3"
"7942","growupman","   3"
"7953","dru_rosso","   3"
"7965","ngelamor","   3"
"7997","nicooo1993","   3"
"8034","enlasnuves777","   3"
"8037","patoinostroza","   3"
"8039","jorbritoh","   3"
"8051","salvemosvalpo","   3"
"8064","teatrodelpuente","   3"
"8073","daphnesilva","   3"
"8085","guerrerocata","   3"
"8088","josemayalar","   3"
"8112","pabloskyuch","   3"
"8142","angezamarin","   3"
"8152","carlos_said","   3"
"8159","dlaunion","   3"
"8164","flanagan15","   3"
"8179","arayabirkner","   3"
"8189","jessy_taller","   3"
"8194","sahzdi","   3"
"8202","guichardoanab","   3"
"8204","nicoleandrea_vr","   3"
"8206","aljandrarios","   3"
"8215","carolabarnes","   3"
"8218","victork_one","   3"
"8220","danieliepoulain","   3"
"8225","paurz","   3"
"8228","carlaliente","   3"
"8238","mauricio_estebn","   3"
"8257","mariagavilanv","   3"
"8273","felipexchavez","   3"
"8280","fel_stgo","   3"
"8288","srubio70","   3"
"8291","a77acado","   3"
"8303","hernan_lopez","   3"
"8305","pablopoulain","   3"
"8313","tiching","   3"
"8325","m0rd4z","   3"
"8368","josechimby","   3"
"8387","yretamalr","   3"
"8388","ramondebuin","   3"
"8395","otra_la","   3"
"8402","pablocabreraf","   3"
"8403","los_bunkers","   3"
"8423","luis_argote","   3"
"8428","elbeatdeltambor","   3"
"8430","rodrigonunezm","   3"
"8435","ankalao","   3"
"8437","sbecerrap","   3"
"8438","marielisgarden","   3"
"8443","jclaissac","   3"
"8447","cpatagon","   3"
"8461","moni__k","   3"
"8463","jotabeere","   3"
"8468","ralbornozp","   3"
"8469","patita_51","   3"
"8491","vonchy_valdivia","   3"
"8493","pbecerrap","   3"
"8517","salgado_c21","   3"
"8522","marcosdanilocs","   3"
"8535","ionaventurero","   3"
"8538","richard_2487","   3"
"8542","elainediaz2003","   3"
"8554","lalita","   3"
"8572","danireyesa","   3"
"8608","jotapespinoza","   3"
"8640","danisolg","   3"
"8644","gildaecheverria","   3"
"8654","supermomio","   3"
"8658","riverospendola","   3"
"8663","ositoambosoli","   3"
"8670","el_cipa","   3"
"8680","daniel_mondaca","   3"
"8708","milko12347","   3"
"8738","yancynegativa","   3"
"8765","reynaldoqf","   3"
"8771","gerardoureta","   3"
"8776","feercamy","   3"
"8783","bastimendez","   3"
"8785","uchii_pa","   3"
"8796","loregiachino","   3"
"8805","silviopoderes","   3"
"8816","g_eri","   3"
"8832","dana_salgado","   3"
"8837","_i_v_a_n_n_a_","   3"
"8845","jabiiera_","   3"
"8855","pelungo11","   3"
