"","user","degree"
"225","VPrimero","  0"
"226","ANGIEANANDA","  0"
"227","CarolaVillegas","  0"
"228","Maribervin","  0"
"229","marurivas1969","  0"
"231","yayilaurent","  0"
"232","juanborrelli","  0"
"233","albertofuenmay1","  0"
"235","KEYLAQUIARO","  0"
"236","Jramosu2","  0"
"237","el1603","  0"
"238","Bichito17","  0"
"239","Dedalus2010","  0"
"240","alfolart","  0"
"241","albertojhs","  0"
"242","RodolfoMoros","  0"
"243","RFCARMONAPEREZ","  0"
"244","Pedro_Alvarez_","  0"
"245","Arqjap","  0"
"246","perezpetrica","  0"
"247","josersc","  0"
"249","sumisodvzla","  0"
"250","JLLMEJIAS","  0"
"252","vrlopez1","  0"
"253","marcostola_67","  0"
"254","IamMigdellys","  0"
"255","jgamez20","  0"
"256","vidavibra","  0"
"257","thaismari2","  0"
"258","Natthy54","  0"
"259","lucialosada","  0"
"260","vealtoro","  0"
"261","yoFarida","  0"
"262","olgacristina1","  0"
"263","johadi77","  0"
"264","EduardoGuerraB","  0"
"265","pely12","  0"
"266","zonia_lopez","  0"
"267","JesusValladuro","  0"
"268","ysabelded","  0"
"269","PAMR_1","  0"
"270","RodriguezLilita","  0"
"271","lewis1080","  0"
"272","amsanchezs","  0"
"274","Francysmel","  0"
"275","Landinof","  0"
"276","CarlosIturra_","  0"
"277","ChumaSuey","  0"
"278","dulceaguamiel53","  0"
"279","angelessuarezc","  0"
"281","_SommerGarcia","  0"
"282","FrancogDice","  0"
"283","JJReye","  0"
"284","ronaldalfredo","  0"
"285","SantiEsteves","  0"
"286","elnavegante13","  0"
"288","Tri_estudiantil","  0"
"289","auristela0355","  0"
"290","ang_st","  0"
"291","milayempe","  0"
"292","LiendoOrlando","  0"
"293","arelisfernandes","  0"
"294","Marylena_Garcia","  0"
"295","EVcaroli","  0"
"296","teodoratimaure","  0"
"297","eldris27","  0"
"298","Pienso1ro","  0"
"299","jjrivasp","  0"
"300","Pinedamarielos","  0"
"301","jcbarrios56","  0"
"302","shamyc15","  0"
"303","edmangut","  0"
"304","fernapiensa","  0"
"305","libel4","  0"
"306","Nidiomania","  0"
"307","Libeluz","  0"
"309","Gfranketa7","  0"
"310","RositaSL","  0"
"311","AponteDelpino","  0"
"312","jorescri","  0"
"313","hawkerinsky","  0"
"314","violeryn","  0"
"315","puertacegarra","  0"
"316","Yacare45","  0"
"317","mirtadietrich","  0"
"318","OzcarEseSoyYo","  0"
"319","fotoprensa","  0"
"320","vzla_libertad","  0"
"321","angelafaria3","  0"
"322","caluvapa","  0"
"323","Ilsecguevara","  0"
"324","loquetefaltaba","  0"
"325","CARLITOSEMM59","  0"
"326","angelvenezuela","  0"
"327","iliamantilla","  0"
"328","B5432S","  0"
"330","paojimenezM","  0"
"331","beyrilorena","  0"
"332","cirateresa","  0"
"333","aulobracho","  0"
"334","consuelocoello","  0"
"335","fidelsanchez72","  0"
"336","lnegrin1971","  0"
"337","SF_pastry","  0"
"338","yesswii","  0"
"339","gustavomenabeja","  0"
"340","carbaha","  0"
"341","haidecilla50","  0"
"342","HticoD","  0"
"343","JoseLlopiz","  0"
"344","danilir","  0"
"345","ViviWeil1","  0"
"347","beronic54","  0"
"348","Lucyprince","  0"
"349","DianaFreites","  0"
"350","revira3","  0"
"352","vendetta3000","  0"
