"","user","degree"
"570","Cotecigars","  0"
"571","Batshem","  0"
"572","Panchodonosorui","  0"
"574","avion_bequer","  0"
"575","kilaleo","  0"
"576","maroav","  0"
"577","atorresp","  0"
"578","bpoblete","  0"
"579","cesar_reyesp","  0"
"580","rbustamante81","  0"
"581","surajsantibanez","  0"
"582","gustavosilvalo","  0"
"583","evehevia","  0"
"584","FerRubilar","  0"
"585","PZapata_","  0"
"586","carlos_lg","  0"
"587","PeartNeal","  0"
"588","marilynvolpi","  0"
"589","ALlorona9","  0"
"590","eqz2010","  0"
"591","Cesarismo","  0"
"592","paula_cayo","  0"
"593","fcofariasm","  0"
"594","fdoverdugo","  0"
"595","BelenCardenasG","  0"
"596","FAndolini","  0"
"597","SepulvedaReyes","  0"
"598","andresdiazt","  0"
"599","CaroCarvachoM","  0"
"600","jaajani","  0"
"601","Wwwalker","  0"
"602","Barrio_Yungay","  0"
"603","marygkosta","  0"
"604","KeiOssandon","  0"
"605","IVAN_ANTONIO","  0"
"606","long_dajanter","  0"
"607","BessyGallardo","  0"
"608","Murasa_f","  0"
"609","pipevargas24","  0"
"610","Pedromauricio","  0"
"611","MarCitrico","  0"
"612","MaiValenzuela","  0"
"613","realmente_no_se","  0"
"614","RodrigPaillalef","  0"
"615","Lasdamasdeverde","  0"
"616","hernanrjara","  0"
"617","_javieyzaguirre","  0"
"618","felipegamboa","  0"
"619","mirimsg","  0"
"620","memo_tuit","  0"
"621","asiconlavida","  0"
"622","MarcoPantoja","  0"
"623","aimanen","  0"
"624","WritesRights","  0"
"625","MividaconCarlos","  0"
"626","AMAG2010","  0"
"627","the_superguay","  0"
"628","SergioLaurenti","  0"
"629","RadioCityFM","  0"
"630","amnistia","  0"
"631","gerilinda","  0"
"632","mailye","  0"
"633","patriciaesco13","  0"
"634","TheEdSantosShow","  0"
"635","Oswaldo_Lema","  0"
"636","faintenkiu","  0"
"637","vikita_666","  0"
"638","carlosarmstrong","  0"
"639","evitagebe","  0"
"640","Angelines71","  0"
"641","bogadostachira","  0"
"642","cgsuarezc","  0"
"643","Sleiva","  0"
"644","JuanPablo2907","  0"
"645","andr_esteban","  0"
"646","Horanoli","  0"
"647","liesanaz","  0"
"648","irisdemorfina","  0"
"649","SylviaPacheco","  0"
"650","PuruSergio","  0"
"652","Estafados_CORFO","  0"
"653","LuzPatriciaLeal","  0"
"654","Teckio","  0"
"655","macapuga","  0"
"656","nicojara","  0"
"657","ppringaos","  0"
"658","CircoShileno","  0"
"659","suberca","  0"
"660","Ivanevitch","  0"
"661","MyriamIsabela","  0"
"662","delortina","  0"
"663","Clara_Bella_","  0"
"664","AlysAcevedoPere","  0"
"665","gabriela_mira","  0"
"666","paolacrata","  0"
"667","villa_grimaldi","  0"
"668","verobenavidez3","  0"
"669","skaner12","  0"
"670","agarciagv","  0"
"671","pamelapalmaz","  0"
"672","esasinomas","  0"
"673","DefensoriaEstud","  0"
"674","claudiacecili24","  0"
"675","Any_BS","  0"
"676","XimeCaprile","  0"
"677","Oeduardo","  0"
"679","AlburquenqueF","  0"
"680","trolky","  0"
"681","THC_cannabis012","  0"
"682","estrellamonroy","  0"
"683","ivanexxx69","  0"
"684","ctorocaberletti","  0"
"685","periogranvalpo","  0"
"686","Maxi_azul","  0"
"687","hhtorresc","  0"
"688","GNoViolenta","  0"
"689","_Andreagonal","  0"
"690","SaraBertschik","  0"
"691","alvaroramis","  0"
"692","amarlavida","  0"
"693","YuloBaiano","  0"
"694","Etno_Grafico","  0"
"695","rottwailer1990","  0"
"696","javierafb","  0"
"697","natytavaldivia","  0"
"698","shesholastra","  0"
"699","EMPEDERPAM","  0"
"701","JotapeSantis","  0"
"702","romanerd","  0"
"703","fraaanvaras","  0"
"704","steblooking","  0"
"706","FskAc","  0"
"707","salas234","  0"
"708","CarlosAmpuero","  0"
"709","RodrigoCordovaL","  0"
"710","enrique_munoz","  0"
"711","cristiancortesx","  0"
"712","Nasc1981","  0"
"713","fgcolvin","  0"
"714","La_Rojito","  0"
"715","gustacuna","  0"
"716","Landazuri11","  0"
"717","pdelaba","  0"
"718","Caro_Vols","  0"
"719","rosaherrerac","  0"
"720","marcoqz","  0"
"721","MIGDALIAHP","  0"
"722","arcano_che","  0"
"723","ulaisa","  0"
"724","alvaromg89","  0"
"725","jmfmoran","  0"
"726","carolpinilla","  0"
"727","Gerardocorleone","  0"
"728","CorazonNortino","  0"
"729","LADYSHATTERLY","  0"
"730","rodo_fulltrain","  0"
"731","FrancisParra","  0"
"732","P__ROD","  0"
"733","gmacayaa","  0"
"734","jhespinosac","  0"
"735","MejiaNarr","  0"
"736","AdictoAPPLE","  0"
"737","jazznewen","  0"
"738","_EMER50N","  0"
"739","MaritzaGuarda","  0"
"740","cralro","  0"
"741","eduardochiar","  0"
"742","LoquitoLoco","  0"
"743","Nicolas_PinedaV","  0"
"744","J_AntonioSantis","  0"
"745","bnr_giacomozzi","  0"
"746","moralesdechile","  0"
"747","davidsa59600603","  0"
"748","SSATYR","  0"
"749","lindiwiss","  0"
"751","PeyeRocker","  0"
"752","ReDorio","  0"
"753","solselsilsalsol","  0"
"754","TovarDennys","  0"
"755","marcelELpueblo","  0"
"756","CaroTapiaOrtuya","  0"
"757","manuelsotor","  0"
"758","aliwenmapuche","  0"
"759","kmendoza53","  0"
"760","JonatanPinoM","  0"
"761","Martinamajlis","  0"
"762","gngallardo","  0"
"763","KgallardoD","  0"
"764","dgarciacristi","  0"
"765","bbbrainstorm","  0"
"766","vfuenzalidac","  0"
"767","LoreCabrera","  0"
"768","MyriamValpo","  0"
"769","kikevenegas","  0"
"770","Freo__","  0"
"771","ChantalJouannet","  0"
"772","kbpintok","  0"
"773","Danimoramo","  0"
"774","MaCristiCastro","  0"
"775","Dany_Castro08","  0"
"776","workinadarkroom","  0"
"777","mapc","  0"
"778","Cami__Galvez","  0"
"779","LaReinaxBarruet","  0"
"780","frodriguezbar","  0"
"781","politafavre","  0"
"782","rbn_3","  0"
"783","GCarozziT","  0"
"784","carlos_ruminott","  0"
"785","joignacioRC","  0"
"786","TeffyKnowles","  0"
"787","dgonamuncura","  0"
