"","user","degree"
"444","Esilvau","  0"
"445","enjoydolcevita","  0"
"446","AmphleT","  0"
"447","ignaciapinto","  0"
"448","xavier_ariztia","  0"
"449","miglesiash","  0"
"451","illichp","  0"
"453","caro_maureirai","  0"
"454","telemonica","  0"
"455","roxanaale","  0"
"456","calimenio23","  0"
"457","GabrielaDurruty","  0"
"458","kikaablanco","  0"
"459","NataliaZD","  0"
"460","NarmiaVolvio","  0"
"461","moai_lacho","  0"
"462","arredondo3","  0"
"463","dagustino","  0"
"464","ToroHube","  0"
"465","Fco_Jimmy","  0"
"466","rominjen","  0"
"467","tamaramedinag","  0"
"468","srojasm","  0"
"469","AuladeColores","  0"
"470","i2pcerda","  0"
"471","bagaar","  0"
"472","Nemeperruno","  0"
"473","manabalon","  0"
"475","zICK_bOy","  0"
"476","lamacacelume","  0"
"477","puiniki","  0"
"478","cecivalenzuela_","  0"
"479","valentinaveloso","  0"
"480","Natti_cp","  0"
"481","ChileRusia","  0"
"482","LeoPlaza","  0"
"483","DiarioChileno1","  0"
"484","estefi_dugo","  0"
"485","XAbogabir","  0"
"486","micifuzza","  0"
"487","ramar_mnes","  0"
"488","panchis_cg","  0"
"489","hellojavi","  0"
"490","lcarrizoh","  0"
"491","emilio_ba","  0"
"493","CervezaHetz","  0"
"494","Tanitavale","  0"
"495","Markovnikov86","  0"
"496","jodiazcastro","  0"
"497","Rodv","  0"
"498","francover","  0"
"499","AleWinkler","  0"
"500","AlejandroZerene","  0"
"501","Anastasia_Tweet","  0"
"502","carlope_","  0"
"503","LlanosCaro","  0"
"504","VicentePortales","  0"
"505","danreyesl","  0"
"506","alejandra_barri","  0"
"507","Secottine","  0"
"508","BeleAlbarran","  0"
"509","SuprVenezolano","  0"
"510","DeJaMoN","  0"
"511","Mattyll","  0"
"512","Rileanca","  0"
"513","njana","  0"
"514","magdapatagonia","  0"
"515","ictusion","  0"
"516","Guido_Bravo","  0"
"517","ElDrZombie","  0"
"518","SonarViral","  0"
"519","jtsabate","  0"
"520","DedosSangrantes","  0"
"521","guilleceverio","  0"
"522","cecibarria","  0"
"523","manuel_mena","  0"
"524","CafeComics","  0"
"525","_CaritoPaz","  0"
"526","jhergony","  0"
"528","5ndon","  0"
"529","mabalcells","  0"
"530","mtapiax","  0"
"531","FEL_Stgo","  0"
"532","alienoso","  0"
"533","albertosabah","  0"
"534","bihotita","  0"
"535","AnSoFloGG","  0"
"536","christian_msaez","  0"
"537","Neobossun","  0"
"538","clapyss","  0"
"539","nattiespinoza","  0"
"541","Robertoeddy","  0"
"542","Polatown","  0"
"543","Deallasomos","  0"
"544","Asyd67","  0"
"545","jorge_tyr","  0"
"546","_evlyn_","  0"
"547","Nacheco","  0"
"548","makanaochi","  0"
"549","ommirandap","  0"
"550","ValeOrozcoR","  0"
"551","latower","  0"
"552","SusanaMontecin1","  0"
"553","paosilvab","  0"
"554","tontograve","  0"
"555","hectorbarria","  0"
"556","Panchita0512","  0"
"558","sebagamboa_","  0"
"559","celoyola","  0"
"560","betgerber","  0"
"561","davidbrunasj","  0"
"562","carmen_gomez","  0"
"563","Ramonsoft","  0"
"564","cpamigo","  0"
"565","seracevedo","  0"
"566","FelipeParadaM","  0"
"567","CeciliaValdes","  0"
"568","concertatuitera","  0"
"569","Florever_","  0"
"570","chatitopablo","  0"
"571","EnzoMorales","  0"
"572","marcelotorrejon","  0"
"573","evantfuentealba","  0"
"574","ortegabalboa","  0"
"575","nicolasyanez","  0"
"576","lacatamunoz","  0"
"577","MovilizateChile","  0"
"578","CamiRojita","  0"
"579","RosarioGonzal31","  0"
"580","danygana","  0"
"581","JoseLuis_FC","  0"
"582","Fcovargasp","  0"
"584","Frrrrnanda","  0"
"585","Negretinto","  0"
"586","Catalafa","  0"
"588","Peke_mapache","  0"
"589","malichu45","  0"
"590","VittaGuajardo","  0"
"591","andresemr","  0"
"592","jsousap","  0"
"593","GypsyCyrusHeart","  0"
"594","elnegrobriones","  0"
"595","Peeeelao","  0"
"596","monkydafaka","  0"
"597","the_cota","  0"
"598","mauroty","  0"
