"","user","degree"
"2500","crisporellana","  1"
"2504","nestorsss","  1"
"2506","derechatuitera","  1"
"2507","oaroca","  1"
"2509","anibalvarezm","  1"
"2510","movilizatecl","  1"
"2511","pcanonthomas","  1"
"2513","myanezb","  1"
"2514","zarate620","  1"
"2518","lachoke","  1"
"2521","titagacitua","  1"
"2522","fer_gyllenhaal","  1"
"2523","jecho3k","  1"
"2524","ale_gonzale","  1"
"2525","ninoshkapiag","  1"
"2526","veritoch","  1"
"2527","alonsoizzat","  1"
"2528","josesitu","  1"
"2530","nicooo1993","  1"
"2531","caamano","  1"
"2532","juancarlosvera","  1"
"2533","nicolaajv","  1"
"2535","cristval","  1"
"2536","cvalenzuelac","  1"
"2537","ursamalina","  1"
"2538","f3lipuez","  1"
"2539","mauroguajardo","  1"
"2540","vibipolar","  1"
"2541","jaime_baeza_f","  1"
"2544","migxel83","  1"
"2545","blessed_peace","  1"
"2547","itsbaarbi","  1"
"2548","k_logix","  1"
"2549","crorrego","  1"
"2554","tamiedroveblues","  1"
"2556","luchostein_cl","  1"
"2557","mansillarivas","  1"
"2559","maravenag","  1"
"2560","borimug","  1"
"2561","joacosantibanez","  1"
"2563","felipiper","  1"
"2565","veropazh","  1"
"2566","cataaight","  1"
"2567","alejah","  1"
"2569","montsediosdado","  1"
"2570","bifesilvestre","  1"
"2571","kalitros","  1"
"2572","frcorvalan","  1"
"2574","kilaleo","  1"
"2575","losandesaldia","  1"
"2576","hernan_sr","  1"
"2577","andreaherrerar","  1"
"2578","vhmixj","  1"
"2581","conare_sutep","  1"
"2582","karincilla","  1"
"2583","buendiajoven","  1"
"2584","mxperez","  1"
"2586","chimunn","  1"
"2587","thisisesparza","  1"
"1","Bettinits","  0"
"3","Clara_Bella_","  0"
"4","_DonCorleone","  0"
"6","Cris_0112","  0"
"8","tanny1032","  0"
"9","harripiter","  0"
"11","sergioberreuter","  0"
"12","july_ilustra","  0"
"13","gjabal","  0"
"14","BerniJofre","  0"
"15","patojt","  0"
"16","Marcelinoromero","  0"
"17","Tavo_Cl","  0"
"18","nicolasvargasm","  0"
"19","ESTEBAN_NEIRA_A","  0"
"20","Nico_Garibaldi","  0"
"23","LuigiDonKruz","  0"
"24","Rosas_F","  0"
"26","AlonsoPerezY","  0"
"27","PapoKastillo","  0"
"31","Loco_x_Valeria","  0"
"32","Verito_LM","  0"
"35","LaKary_Vidal","  0"
"36","clauyara","  0"
"37","leslie_fabiola","  0"
"38","RAFAELBUZETA","  0"
"40","quiquetux","  0"
"41","CUACK__","  0"
"42","edoferrer","  0"
"45","Tatancisternas","  0"
"46","carcamis","  0"
"51","Miriam_RX","  0"
"52","Marcce85","  0"
"53","Botich72","  0"
"54","cssq","  0"
"55","Clauzdinho","  0"
"57","snavarrod","  0"
"58","Nervion_KMIZA","  0"
"59","tierracontrol","  0"
"60","Caraja","  0"
"61","T_Palacios","  0"
"62","Daniellidades","  0"
"63","UltimoMinutoCL","  0"
"64","AndreaPazG","  0"
"65","verolow1","  0"
"67","Asistentsocial","  0"
"68","Camilein_b","  0"
"69","Catatsu","  0"
"70","lorebar","  0"
"74","conilewin","  0"
"76","D4nMr","  0"
"77","Luxomaniaco","  0"
"79","metalnao","  0"
"82","LondonLoves","  0"
"83","pantilefo","  0"
"85","Javieraesolis","  0"
"86","baeza_a_rayas","  0"
"87","carlos_pizarro","  0"
"88","Ender27","  0"
"89","miguetower","  0"
"90","mayapitun","  0"
"91","sixtyforbits","  0"
"93","Renzo_F","  0"
"94","Alenglop","  0"
"95","monsebustamante","  0"
"97","hreynoldsn","  0"
"98","Lady_Astartea","  0"
"99","AdrianaEGomez","  0"
"101","melyruz","  0"
"102","elfortinmapocho","  0"
"103","Werick13","  0"
"104","LatiaElla","  0"
"105","KrespitaToledo","  0"
"106","ximeactivist03","  0"
"107","veddi3","  0"
"108","SimonCitrico","  0"
"109","MauroMatamorosL","  0"
"110","riospaniagua","  0"
"112","cronopioespera","  0"
"114","mavalosc","  0"
"115","Hucasys","  0"
"116","emilianogarciab","  0"
"117","Boom_yeah","  0"
"119","onewoman13","  0"
"121","sschonm","  0"
"122","solcidr","  0"
"123","Mattyll","  0"
"124","CamiBellamy","  0"
"125","jordanarivero","  0"
"126","Catandri","  0"
"127","yquesaben","  0"
"128","Zoedelac","  0"
"129","marianaaavargas","  0"
"130","mpereztrujillo","  0"
"131","sebastian_gray","  0"
"132","renattaleonor","  0"
"133","ukigs40","  0"
"134","Mariofaray","  0"
"135","heberisrael","  0"
"137","Antoniowsky","  0"
"138","berniap","  0"
"139","LucianoUbillaP","  0"
"140","Reclameporbuses","  0"
"141","el_Inservible","  0"
"142","hey_pipex","  0"
"143","Blanquito_Amor","  0"
"144","Coyota_78","  0"
"145","MagisterioChile","  0"
"146","alejandrobruna","  0"
"147","Mirsalis","  0"
"148","andrea_aranedaf","  0"
"149","Carolinaturbina","  0"
"150","Rock_Sana","  0"
"151","Lokilla014","  0"
"152","miguelmunozp","  0"
"153","nicolastorom","  0"
"154","marcelor2010","  0"
"156","FegnaC","  0"
"157","fcoreyess","  0"
"158","Theivvid","  0"
"159","Egolibrae","  0"
"160","niko_sepulveda","  0"
"161","carlosbaeza","  0"
"162","MovilizateChile","  0"
"163","Blowjob22","  0"
"164","Movilizatecl","  0"
"165","JuanPVilunir","  0"
"166","torvik78","  0"
"167","Izquierda_Tuit","  0"
"168","vargsvillalobos","  0"
"169","zufluchtder","  0"
"170","valetoro","  0"
"171","priosl","  0"
"172","jparedesgodoy","  0"
"173","caneoc","  0"
"175","Caliope73","  0"
"176","fenixelric","  0"
"178","Nery_man","  0"
"179","Kzhorro","  0"
"180","clau_faundez","  0"
"181","Adhisilva","  0"
"182","Maritafernanda","  0"
"183","caro_saavedram","  0"
"184","Berry_17","  0"
"185","arielazar","  0"
"186","Caamy_Andrea","  0"
"187","sebadiazv","  0"
"188","invertiren","  0"
"189","amorosisima","  0"
"190","maurosaavedra","  0"
"191","miguel_lunav","  0"
"192","panchopollak","  0"
"193","yockox","  0"
"194","callito75","  0"
"195","m_penafiel","  0"
"196","nopiinfante","  0"
"197","mauropalma","  0"
"199","ManeLiss","  0"
"200","Ro1973","  0"
"201","Jorgepucon","  0"
"203","eloysBriones","  0"
"204","GilbranoS","  0"
"205","ThornHex191","  0"
"206","testaferreira","  0"
"207","SONNIHA","  0"
"208","nadiocontreras","  0"
"210","nuevaizquierda1","  0"
"211","aabupa","  0"
"212","noramariposa","  0"
"213","karinitacuevas","  0"
"214","karla_vaitiare","  0"
"215","La_Milly","  0"
"216","csanchezrozas","  0"
"217","masterwanka","  0"
"218","CuevasClay","  0"
"219","egarridos","  0"
"220","carito_ashala","  0"
"221","levyantona","  0"
"222","alfonsogc","  0"
"223","Salud1DerechO","  0"
"226","chanchandro","  0"
"229","lolatorrealba","  0"
"230","izkia","  0"
"231","ignaciocalderon","  0"
"232","josefina_hm","  0"
"233","Rodazul","  0"
"234","novena_sinfonia","  0"
"235","Gabi_CTK","  0"
"236","DonnieDarkoize","  0"
"237","KineCaroca","  0"
"238","Elixiir_","  0"
"239","Danodinos","  0"
"240","credu","  0"
"242","Millaaalight","  0"
"243","CARLOURREA","  0"
"244","Valenti1605","  0"
"245","HalunkeValnor","  0"
"246","Josnick","  0"
"247","seba_silva","  0"
"248","ClaudiaDides","  0"
"249","joy_martins","  0"
"250","Aihtnave","  0"
"251","danny_ferrada","  0"
"252","Polloasecas","  0"
"253","paulafontaine","  0"
"254","cristinajarac","  0"
"255","estampadosveme","  0"
"256","devaudobe","  0"
"257","luismagna","  0"
"258","AnaMariaGazmuri","  0"
"259","JosephStrauss","  0"
"260","m_montana","  0"
"261","_niaiky","  0"
"262","diegonayarpardo","  0"
"263","gabodintrans","  0"
"264","Melinapax","  0"
"265","barbarelash","  0"
"266","ANKALAO","  0"
"268","UINFORMADO","  0"
"269","zRISC","  0"
"270","Lynarette","  0"
"271","negracuriche","  0"
"272","jchnaide","  0"
"273","krolinaarica","  0"
"274","maritzasanhueza","  0"
"275","mrc_velarde","  0"
"276","Perro_del_Lucho","  0"
"277","Elmateriagris","  0"
"278","maca_traumada","  0"
"279","Rosvidie","  0"
"280","tania_gemeloza2","  0"
"281","RICARDOHS","  0"
"283","chikatonal","  0"
"284","yovuelonamas","  0"
"285","AAVV_1984","  0"
"286","D_ROD84","  0"
"287","PabloGaticaB","  0"
"288","Activistacultur","  0"
"289","ASlachevsky","  0"
"290","tamara_bravo198","  0"
"291","atraccionhumana","  0"
"292","juampydelafuent","  0"
"293","_roko7","  0"
"294","imnotgrowingup","  0"
"295","PEIPAKOAdrink","  0"
"296","emekui","  0"
"297","el_mote","  0"
"298","fran_toro","  0"
"299","mononix_nc","  0"
"300","Felipe_IRF","  0"
