"","user","degree"
"497","Bealattapiat","  0"
"498","Nicopalquelolee","  0"
"499","FabiolaPaz","  0"
"500","ivanmendezr","  0"
"501","Mutan_09","  0"
"502","malditoprotozoo","  0"
"503","CI_Lipj","  0"
"504","XimeFuentes","  0"
"505","tusy_vo","  0"
"506","MaidaReCa","  0"
"507","sebaguirre","  0"
"508","eespinol","  0"
"509","c_retamales","  0"
"510","exoticaxx","  0"
"511","nachocid","  0"
"512","carlosbaeza","  0"
"513","caaroramirez","  0"
"514","juliandechile","  0"
"515","BeaaSoto","  0"
"516","VedoDz","  0"
"517","AndreaCarolinne","  0"
"518","albertocaeiros","  0"
"519","Pekosalinda","  0"
"520","cloudmig","  0"
"521","tamusalinas","  0"
"522","marysolmezzo","  0"
"523","Fide_Et_Amore","  0"
"524","jppalmab","  0"
"525","silvanotti","  0"
"526","joacosantibanez","  0"
"527","SEfranko","  0"
"528","Tefy_oteiza","  0"
"529","PedroJDavis","  0"
"531","smukeone","  0"
"532","andreschandia","  0"
"533","delarepublica","  0"
"534","serendipias2010","  0"
"535","LuchadoraSocial","  0"
"536","sonitaen","  0"
"537","Chris_MCAmpuero","  0"
"538","AleValledelejos","  0"
"540","setorresd","  0"
"541","curicorodrigo","  0"
"542","jlutzdiaz","  0"
"543","YaniBilski","  0"
"544","magdalenavd","  0"
"545","mfernandita_","  0"
"546","nikol90210","  0"
"548","lolybg","  0"
"549","FelMuzik","  0"
"550","DarkMago94","  0"
"551","SirLuchiano","  0"
"552","EvFritz","  0"
"553","siugup","  0"
"554","Akundunz","  0"
"555","Niferarg","  0"
"557","SaintJarh","  0"
"558","C_Henriquez","  0"
"559","mfaures","  0"
"560","caneoc","  0"
"561","DniellaIglesias","  0"
"562","Anitazarric","  0"
"563","Rafaubisuntista","  0"
"564","pontivs","  0"
"565","afeijooc","  0"
"566","Miguelcarrizo","  0"
"567","Juliomiles","  0"
"568","ccabalin","  0"
"569","silva_mati","  0"
"570","zmezaa","  0"
"571","novena_sinfonia","  0"
"572","1524patricia","  0"
"573","Carina_Paz","  0"
"574","Repada","  0"
"575","DonnieDarkoize","  0"
"576","Rherbom","  0"
"577","cgonzalezja","  0"
"578","Javitoyochileno","  0"
"579","Patocontrerash","  0"
"580","claudiadina","  0"
"581","PolaAmapola","  0"
"582","xelaguzman","  0"
"583","Pangalillo","  0"
"584","JorgeSharp","  0"
"585","carlos_said","  0"
"586","renejofre","  0"
"587","Carlazocar","  0"
"588","AhtohNevermore","  0"
"589","ehebeln","  0"
"590","makiperry","  0"
"591","matiascifuentes","  0"
"592","Aaeero","  0"
"593","quevedovicky","  0"
"594","Patoandreu","  0"
"595","Jackielaloca","  0"
"596","mattacerna","  0"
"597","AlfonsoPizarro","  0"
"598","canal6uchile","  0"
"599","gonzalocuadram","  0"
"600","danreyesl","  0"
"601","patobesn","  0"
"602","valentin_ag","  0"
"603","Activistacultur","  0"
"604","RobertoCastillo","  0"
"605","raulpato","  0"
"606","jllaulen","  0"
"607","Don_Khapone","  0"
"608","ncortiz","  0"
"609","incubolica","  0"
"610","Fiorenorte","  0"
"611","gloriaapii","  0"
"612","sutteraru","  0"
"613","Allen_Rum","  0"
"614","FJCS1121","  0"
"615","nicolasyanez","  0"
"616","Juako48","  0"
"617","TheoQuintanilla","  0"
"618","MCaPuig","  0"
"619","negisdead","  0"
"620","tmaoner","  0"
"621","N_Rima","  0"
